序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,4.309063911437988,7.02,7.4,1405346400,8184686325.66,9107503142.4,17.35102081298828,-0.1422475129365921,092500,1,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.7613489627838135,8.0,8.48,1756490800,8701882568.0,8701882624.0,19.69777488708496,0.2506265640258789,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.7761988639831543,28.65,30.97,184216455,3103869375.0,3140598675.0,5.756478786468506,0.0,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,6.599713325500488,7.43,7.67,2761241296,4972231147.0199995,5655651329.28,54.76796340942383,0.13477088510990143,093115,5,5/4,6.312768936157227,计算机设
5,002082,万邦德,4.3541364669799805,7.19,7.58,586839440,3977910079.1800003,4398044312.64,14.323884010314941,0.0,093118,2,3/2,6.676342487335205,化学制药
6,001332,锡装股份,6.690229415893555,42.26,43.57,406263424,1141020000.0,4648600000.0,34.87924575805664,0.023668639361858368,093133,2,0/0,6.488260746002197,专用设备
7,603818,曲美家居,2.3936171531677246,3.85,4.14,279757904,2643193841.75,2652118145.6,10.247705459594727,-0.2590673565864563,093229,1,0/0,10.106383323669434,装修建材
8,605388,均瑶健康,5.061983108520508,10.17,10.65,1010971872,6106922280.0,6106922280.0,16.352359771728516,0.19704434275627136,093242,1,7/5,8.987603187561035,食品饮料
9,603333,尚纬股份,7.885714530944824,9.44,9.63,1271528464,5867220411.84,5867220392.96,21.581968307495117,0.21231423318386078,093320,5,9/6,6.057142734527588,电网设备
10,603697,有友食品,6.8370161056518555,15.47,15.93,357680048,6616396756.06,6616396725.12,5.363243579864502,-0.19354838132858276,093342,1,2/1,5.732044219970703,食品饮料
11,000017,深中华A,5.035971164703369,7.3,7.65,319850800,2211790244.5,5031049974.4,14.354960441589355,0.13717420399188995,093930,1,0/0,10.791366577148438,珠宝首饰
12,300163,先锋新材,17.26027488708496,4.28,4.38,398356432,1820964738.2800002,2028720000.0,22.08453941345215,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,603194,中力股份,3.718592882156372,41.28,43.78,725735216,2056917838.0800002,16553280000.0,34.303070068359375,-0.14513787627220154,095553,1,4/2,9.045226097106934,工程机械
14,002748,世龙实业,5.875831604003906,9.55,9.92,115383125,2292000000.0,2292000000.0,5.005807399749756,-0.31315240263938904,095739,1,0/0,9.866962432861328,化学原料
15,002278,神开股份,6.43776798248291,9.92,10.25,762901504,3315328688.32,3609983708.16,23.414165496826172,0.20202021300792694,101403,1,0/0,11.480687141418457,专用设备
16,300003,乐普医疗,17.602041244506836,13.83,14.11,2336119152,22350641148.6,26008851347.04,10.621312141418457,0.0,102306,1,0/0,10.204081535339355,医疗器械
17,002580,圣阳股份,7.682119369506836,16.26,16.61,1364243136,7355028888.000001,7379909809.920001,18.9442081451416,0.6811145544052124,102721,2,0/0,11.589404106140137,电池
18,300530,领湃科技,12.22132682800293,41.78,44.68,755793488,6612705016.92,7184127570.12,11.72481632232666,0.0,102751,1,0/0,21.971529006958008,电池
19,002882,金龙羽,6.028513431549072,26.03,27.01,1285873600,6424390114.5,11268387000.0,20.536277770996094,-0.19171778857707977,102809,1,0/0,13.482687950134277,电网设备
20,001338,永顺泰,7.317072868347168,12.76,13.08,323602704,3010779177.56,6402085416.32,11.011615753173828,-1.0852713584899902,105236,1,0/0,10.513035774230957,农牧饲渔
